1647	cdcwXlnTEe+853DNYKrNDg==	5	Fleeting Notescape				Soundscape;None;		"Peter ""Ski"" Schwartz"			1723595015	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW fades out pad

Higher velocities make backward-sounding notes brighter and take longer to attack.

ADSR Attack Time determines overall length of backwards effect

For thicker sound, turn on FX 1 (Harmonic Chorus)"	0	0	Arp2600		0
1648	Rn8JvlnhEe+TT3DNYKrNDg==	5	Fleeting Notescape (8v)				Soundscape;None;		"Peter ""Ski"" Schwartz"			1723600955	1723680223	1723680223	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW fades out pad

Higher velocities make backward-sounding notes brighter and take longer to attack.

ADSR Attack Time determines overall length of backwards effect

For thicker sound, turn on FX 1 (Harmonic Chorus)"	0	0	Arp2600		0
1649	pF4DJlFQEe+dYnDNYKrNDg==	5	FM Aggro Dive				SFX;Soundscape;		"Peter ""Ski"" Schwartz"			1722659226	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW = Sweep Faster > Off	0	0	Arp2600		0
1650	WrBD5FnhEe+aWnDNYKrNDg==	5	FMeral E.Gtr Tight (8v)				Gtr/Plucked;None;		"Peter ""Ski"" Schwartz"			1723600989	1723680097	1723680097	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = brightness

AT = subtle vibrato"	0	0	Arp2600		0
1651	I8dkXlg7Ee+dfXDNYKrNDg==	5	FMeral E.Guit Long				Gtr/Plucked;None;		"Peter ""Ski"" Schwartz"			1723419649	1723680115	1723680115	0		0	ART-Z 2600	0	0	0	0	"MW & AT = vibrato

Sustaining tone can be adjusted with VCO 2 Pulse Width slider"	0	0	Arp2600		0
1652	VQpAXFnhEe+oEXDNYKrNDg==	5	FMeral E.Guit Long (8v)				Gtr/Plucked;None;		"Peter ""Ski"" Schwartz"			1723600980	1723680085	1723680085	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW & AT = vibrato

Sustaining tone can be adjusted with VCO 2 Pulse Width slider"	0	0	Arp2600		0
1653	tIEVulRkEe+2XHDNYKrNDg==	5	FMeral E.Guit Tight				Gtr/Plucked;None;		"Peter ""Ski"" Schwartz"			1722997697	1723680119	1723680119	0		0	ART-Z 2600	0	0	0	0	"MW = brightness

AT = subtle vibrato"	0	0	Arp2600		0
1654	AlNrgla7Ee+Ve3DNYKrNDg==	5	Fusion Lead 4ths				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723254666	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"Use aftertouch for expression!

MW = filter swell and vibrato

AT = filter swell"	0	0	Arp2600		0
1655	UBqngFhCEe+VO3DNYKrNDg==	5	Fusion Lead Maj 7				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723422730	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter swell and vibrato

AT = filter swell"	0	0	Arp2600		0
1656	vOkJOFhCEe+ED3DNYKrNDg==	5	Fusion Lead Maj 7 Inv				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723422913	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter swell and vibrato

AT = filter swell"	0	0	Arp2600		0
1657	QTaACla7Ee+AOHDNYKrNDg==	5	Fusion Lead Minor 7				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723254772	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter swell and vibrato

AT = filter swell"	0	0	Arp2600		0
1658	RdqNBOT2Ee6fFnDNYKrNDg==	5	Fusion Lead Open 9th				Lead;Synth;		"Peter ""Ski"" Schwartz"			1710745688	1723602192	1723602192	0		0	ART-Z 2600	0	0	0	0	"MW = opens filter for realtime swells

AT = vibrato

Sound is very velocity sensitive, producing slower attacks at lower velocities."	0	0	Arp2600		0
1659	JG5i7krqEe+fQnDNYKrNDg==	5	Fusion Notch Lead 4ths				Lead;Synth;		"Peter ""Ski"" Schwartz"			1721955496	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"Use aftertouch for expression! It sweeps the notch filter. 

MW = filter swell & vibrato

AT = notch filter cutoff+"	0	0	Arp2600		0
1660	/SZCjErWEe+2eHDNYKrNDg==	5	Fusion Notch Lead Sus 2				Lead;Synth;		"Peter ""Ski"" Schwartz"			1721947270	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"Use aftertouch for expression! It sweeps the notch filter. 

MW = filter swell & vibrato

AT = notch filter cutoff+"	0	0	Arp2600		0
1661	wRSL0E/OEe+U3XDNYKrNDg==	5	Get Off My Lawn!				SFX;Synth;		"Peter ""Ski"" Schwartz"			1722493489	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW = close Filter (resonant Mode Sweep LPF)	0	0	Arp2600		0
1662	UFPBLEyzEe+tR3DNYKrNDg==	5	GothicFM-ModWhl Control				Vocal/Airy;Pad;		"Peter ""Ski"" Schwartz"			1722151850	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW Controls Formant

Detuning created by FX#2 (Unison Ensemble)

Turn on SEQ ENABLE and then use ModWheel for gating effect
"	0	0	Arp2600		0
1663	kmy8wEcjEe+zXHDNYKrNDg==	5	Grate Gate Sample/Hold				Rhythm Hard;Soundscape;		"Peter ""Ski"" Schwartz"			1721540357	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW = more percussive pulse	0	0	Arp2600		0
1664	6LJsJloOEe+2CMoEE03+ZA==	5	Heavenly				Pad;Strings;		John Lehmkuhl			1723620555	1723620555	1723620555	0		0	ART-Z 2600	0	0	0	0	Warm String Pad	0	0	Arp2600		0
1665	Rt38MloMEe+VAsoEE03+ZA==	5	Heavenly (8v)				Pad;Strings;		John Lehmkuhl			1723619424	1723620237	1723620237	0		0	ART-Z 2600 (8v)	0	0	0	0	Warm String Pad	0	0	Arp2600		0
1666	x4ZYgkvHEe+nKnDNYKrNDg==	5	Heavy Alert				Synth;SFX;		"Peter ""Ski"" Schwartz"			1722050688	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = Tape Delay time change (warp)

Vibrato LFO = repeat rate
"	0	0	Arp2600		0
1667	TrS56lEgEe+HMHDNYKrNDg==	5	HH Closed 1				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722638467	1723687204	1723687204	0		0	ART-Z 2600 Drums	0	0	0	0	MW = closed --> open	0	0	Arp2600		0
1668	XG1izFLXEe+KsXDNYKrNDg==	5	HH Closed 2				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722827039	1723687789	1723687789	0		0	ART-Z 2600 Drums	0	0	0	0	MW = closed --> open	0	0	Arp2600		0
1669	Ew2eolLYEe+SpXDNYKrNDg==	5	HH Closed 3				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722827345	1723687221	1723687221	0		0	ART-Z 2600 Drums	0	0	0	0	MW = closed --> open	0	0	Arp2600		0
1670	OnafIForEe+YlXDNYKrNDg==	5	HH Closed 4				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723632718	1723687229	1723687229	0		0	ART-Z 2600 Drums	0	0	0	0	MW = closed --> open	0	0	Arp2600		0
1671	xyrNAlEfEe+qInDNYKrNDg==	5	HH Open 1				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722638239	1723687235	1723687235	0		0	ART-Z 2600 Drums	0	0	0	0	MW = open --> closed	0	0	Arp2600		0
1672	2rmRGFLYEe+hcnDNYKrNDg==	5	HH Open 2				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722827680	1723687241	1723687241	0		0	ART-Z 2600 Drums	0	0	0	0	MW = open --> closed	0	0	Arp2600		0
1673	7ujLdlQtEe+9sXDNYKrNDg==	5	HH Open 3				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722974173	1723687246	1723687246	0		0	ART-Z 2600 Drums	0	0	0	0	MW = open --> closed	0	0	Arp2600		0
1674	XWoIUForEe+PnnDNYKrNDg==	5	HH Open 4				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723632776	1723687251	1723687251	0		0	ART-Z 2600 Drums	0	0	0	0	MW = open --> closed	0	0	Arp2600		0
1675	vagKUlE3Ee++K3DNYKrNDg==	5	HH Rev 1/4 Flange				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722648531	1723698969	1723698969	0		0	ART-Z 2600 Drums	0	0	0	0	"MW = adds rhythmic pattern

FLANGER SWEEP:: the flanger's LFO is programmed to start from the same point each time at note on (the high point of the sweep). You can change this to start from the bottom of the sweep or other position clicking the Effects tab, going into the Vintage Flanger, and changing the Reset  Phase parameter. "	0	0	Arp2600		0
1676	80POSlOJEe+ksHDNYKrNDg==	5	HH Tiny Closed				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722903742	1723698905	1723698905	0		0	ART-Z 2600 Drums	0	0	0	0	MW = closed --> open	0	0	Arp2600		0
1677	QBUL3lOLEe+Vj3DNYKrNDg==	5	HH Tiny Open				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722904301	1723698933	1723698933	0		0	ART-Z 2600 Drums	0	0	0	0	MW = open --> closed	0	0	Arp2600		0
1678	uLBa3ku8Ee+H6HDNYKrNDg==	5	High Anxiety				Synth;SFX;		"Peter ""Ski"" Schwartz"			1722045939	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW adds distortion

Vibrato LFO = stutter rate

Aux LFO= waver rate (pulse width mod, VCO2)
"	0	0	Arp2600		0
1679	01Y+dEuvEe+7mXDNYKrNDg==	5	HiPass Pad				Pad;None;		"Peter ""Ski"" Schwartz"			1722040400	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = add higher octave 

AT = vibrato

Aux ENV Delay & Attack Times determine when the thicker body of the sound (from VCF) starts to fade in."	0	0	Arp2600		0
1680	af+e9lSiEe+5UHDNYKrNDg==	5	Hummer				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1723024201	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"Great for low octave drones and open chord voicings. Has a ""humming choir"" vibe. MODWHEEL reduces Vibrato and Pitch EG for a straighter pad sound, and playing LOW OCTAVES produces a cello-like string sound.

AT raises cutoff on VCF. Increase VCF Control Input #3 for more dramatic effect."	0	0	Arp2600		0
1681	aoD3blnhEe+wdHDNYKrNDg==	5	Hummer (8v)				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1723601016	1723620365	1723620365	0		0	ART-Z 2600 (8v)	0	0	0	0	"Great for low octave drones and open chord voicings. Has a ""humming choir"" vibe. MODWHEEL reduces Vibrato and Pitch EG for a straighter pad sound, and playing LOW OCTAVES produces a cello-like string sound.

AT raises cutoff on VCF. Increase VCF Control Input #3 for more dramatic effect."	0	0	Arp2600		0
1682	SsIXLOQhEe61DHDNYKrNDg==	5	HyperSquare				Lead;Bass;		"Peter ""Ski"" Schwartz"			1710654213	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"The squarest of all square waves!

MW & AT = vibrato

PitchBend = FM oscillator modulation"	0	0	Arp2600		0
1683	DNUZvkdFEe+CUHDNYKrNDg==	5	HyperSquare MW Sweep				Lead;Bass;		"Peter ""Ski"" Schwartz"			1721554736	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW adds filter sweep

AT = vibrato

"	0	0	Arp2600		0
1684	dJGx8EYlEe+CUnDNYKrNDg==	5	Ice Evolver AT				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1721431215	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = flutter FX (depth and speed)

AT = vibrato and adds lower octave"	0	0	Arp2600		0
1685	d74Y0FnhEe+FPHDNYKrNDg==	5	Ice Evolver AT (8v)				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1723601038	1723620369	1723620369	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = flutter FX (depth and speed)

AT = vibrato and adds lower octave"	0	0	Arp2600		0
1686	fMtCslnhEe+IWnDNYKrNDg==	5	Ice Evolver AT Shim (8v)				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1723601046	1723680384	1723680384	0		0	ART-Z 2600 (8v)	0	0	0	0	"This version of Ice Evolver uses the Shimmer Reverb to add an extra dimension to the texture.

AT adds lower tone 2 octaves below

MW adds unearthly sidebands when used with AT

"	0	0	Arp2600		0
1687	dJS6TEa9Ee+qPXDNYKrNDg==	5	Ice Evolver AT w/Shimmer				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1721496499	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"This version of Ice Evolver uses the Shimmer Reverb to add an extra dimension to the texture.

AT adds lower tone 2 octaves below

MW adds unearthly sidebands when used with AT

"	0	0	Arp2600		0
1688	bwrj2FVqEe+5X3DNYKrNDg==	5	Jubilation Lead				Lead;None;		"Peter ""Ski"" Schwartz"			1723110108	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"** Single Trigger **

MW & AT = vibrato"	0	0	Arp2600		0
1689	Ao1IJlRsEe+QhHDNYKrNDg==	5	Kick: Deep (Low F)				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723000834	1723698600	1723698600	0		0	ART-Z 2600 Drums	0	0	0	0	"MW = shorter decay

Attack ""Tick"" can be raised or lowered with VCF Control Input #3"	0	0	Arp2600		0
1690	ga/47FRsEe+zMnDNYKrNDg==	5	Kick: Deep MW (Low C)				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723001048	1723698592	1723698592	0		0	ART-Z 2600 Drums	0	0	0	0	"After loading, wait a few seconds for resonance to build up.

MW = color"	0	0	Arp2600		0
1691	ktgsmFRsEe+cLnDNYKrNDg==	5	Kick: Osc #1 (Low C)				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723001076	1723698576	1723698576	0		0	ART-Z 2600 Drums	0	0	0	0	"MW = Color

Aux EG Hold = Sustain Time

ADSR EG Decay controls pitch dive"	0	0	Arp2600		0
1692	bFSOTlRtEe+TEHDNYKrNDg==	5	Kick: Osc #2 (Low F)				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723001441	1723698571	1723698571	0		0	ART-Z 2600 Drums	0	0	0	0	"MW = Color

Aux EG Hold = Sustain Time

ADSR EG Decay controls pitch dive"	0	0	Arp2600		0
1693	+p61dlRtEe+2vnDNYKrNDg==	5	Kick: Osc 3 (Low C)				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723001680	1723698609	1723698609	0		0	ART-Z 2600 Drums	0	0	0	0	"MW = Color

Aux EG Hold = Sustain Time

ADSR EG Decay controls pitch dive"	0	0	Arp2600		0
1694	seXW8FRqEe+zVnDNYKrNDg==	5	Kick: Sine Tone (Low F)				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723000269	1723698617	1723698617	0		0	ART-Z 2600 Drums	0	0	0	0	MW = longer decay	0	0	Arp2600		0
1695	9veHKlCgEe+af3DNYKrNDg==	5	Klang Pattern				Soundscape;Rhythm Hard;		"Peter ""Ski"" Schwartz"			1722583774	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = Jet Flanger

AT = Vibrato"	0	0	Arp2600		0
1696	L1AiSlYsEe+/M3DNYKrNDg==	5	Latin Bell/Agogo				Percussion;Bell/Mallet;		"Peter ""Ski"" Schwartz"			1723193324	1723687051	1723687051	0		0	ART-Z 2600 Drums	0	0	0	0	MW = closed < > open	0	0	Arp2600		0
1697	+uoNiFgiEe+L2HDNYKrNDg==	5	LFO Melodies 13-9-5				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723409273	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter flutter (VCF modulation by Vib LFO, speed and depth controlled by MW)

AT = vibrato"	0	0	Arp2600		0
1698	F80NflgjEe+m/XDNYKrNDg==	5	LFO Melodies 7-3-6				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723409321	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter flutter (VCF modulation by Vib LFO, speed and depth controlled by MW)

AT = vibrato"	0	0	Arp2600		0
1699	G7+pcFghEe+KxXDNYKrNDg==	5	LFO Melodies 9-5-1				Lead;Synth;		"Peter ""Ski"" Schwartz"			1723408469	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter flutter (VCF modulation by Vib LFO)

AT = vibrato"	0	0	Arp2600		0
1700	MJa1rFCVEe+XY3DNYKrNDg==	5	Lil Brassy Ambient				Brass;Soundscape;		"Peter ""Ski"" Schwartz"			1722578716	1723679274	1723679274	0		0	ART-Z 2600	0	0	0	0	"MW = Increases Attack Time (Aux EG)

AT = Vibrato

For slightly clearer/less doubled sound, turn down VCF slider on VCA"	0	0	Arp2600		0
1701	j2TeLlnhEe+hwnDNYKrNDg==	5	Lil Brassy Ambient (8v)				Brass;Soundscape;		"Peter ""Ski"" Schwartz"			1723601078	1723679274	1723679274	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = Increases Attack Time (Aux EG)

AT = Vibrato

For slightly clearer/less doubled sound, turn down VCF slider on VCA"	0	0	Arp2600		0
1702	PW5v5E0rEe+LtXDNYKrNDg==	5	Low & Snarly				Bass;Soundscape;		"Peter ""Ski"" Schwartz"			1722203358	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = increases LPF cutoff (opens filter), response is wide.

AT also increases LFP cutoff, but the range is narrower and it simultaneously increases the amount of Resonance."	0	0	Arp2600		0
1703	d4Y4cE1mEe+uxXDNYKrNDg==	5	Low Drone Bombast MW				Synth;Bass;		"Peter ""Ski"" Schwartz"			1722228795	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW raises VCF Cutoff	0	0	Arp2600		0
1704	AX1raFnHEe+finDNYKrNDg==	5	Low Oct Celli				Strings;Orchestral;		"Peter ""Ski"" Schwartz"			1723589673	1723679511	1723679511	0		0	ART-Z 2600	0	0	0	0	"MW = faster attack
 
AT = brightness"	0	0	Arp2600		0
1705	n3jrolnhEe+yP3DNYKrNDg==	5	Low Oct Celli (8v)				Strings;Orchestral;		"Peter ""Ski"" Schwartz"			1723601104	1723679511	1723679511	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = faster attack
 
AT = brightness"	0	0	Arp2600		0
1706	fo5nAE1rEe+4CXDNYKrNDg==	5	Lustre Bells				Bell/Mallet;None;		"Peter ""Ski"" Schwartz"			1722230955	1723679318	1723679318	0		0	ART-Z 2600	0	0	0	0	"MW adds Phaser

AT = vibrato"	0	0	Arp2600		0
1707	RrWB6FngEe+DhnDNYKrNDg==	5	Lustre Bells (8v)				Bell/Mallet;None;		"Peter ""Ski"" Schwartz"			1723600526	1723679324	1723679324	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW adds Phaser

AT = vibrato"	0	0	Arp2600		0
1708	r+O2mFnhEe+jCXDNYKrNDg==	5	Massive Pad (Aggress) 8v				Pad;None;		"Peter ""Ski"" Schwartz"			1723601132	1723680682	1723680682	0		0	ART-Z 2600 (8v)	0	0	0	0	MW = filter close	0	0	Arp2600		0
1709	6AJHTlFREe+ZuHDNYKrNDg==	5	Massive Pad (Aggressive)				Pad;None;		"Peter ""Ski"" Schwartz"			1722659769	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW = filter close	0	0	Arp2600		0
1710	XGVd2FVnEe+sTXDNYKrNDg==	5	Massive Pad (Tamer)				Pad;None;		"Peter ""Ski"" Schwartz"			1723108789	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = filter close

AT = audio rate filter modulation (growl/opens filter)"	0	0	Arp2600		0
1711	tJ3vWlnhEe+FvHDNYKrNDg==	5	Massive Pad (Tamer) 8v				Pad;None;		"Peter ""Ski"" Schwartz"			1723601140	1723680691	1723680691	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = filter close

AT = audio rate filter modulation (growl/opens filter)"	0	0	Arp2600		0
1712	lN1BNEixEe+TGXDNYKrNDg==	5	Mayhem				SFX;None;		"Peter ""Ski"" Schwartz"			1721711301	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = pitch whackiness

Pitch Bend +/- adjusts Filter Cutoff +/-"	0	0	Arp2600		0
1713	yQeuIErtEe+AvnDNYKrNDg==	5	Moody Minor Seq & Sweep				Lead;Soundscape;		"Peter ""Ski"" Schwartz"			1721957061	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = pulse brightness

AT = vibrato"	0	0	Arp2600		0
1714	oZkKEE4gEe+b+HDNYKrNDg==	5	Nowhere to Hide **DUO**				Lead;Soundscape;		"Peter ""Ski"" Schwartz"			1722308752	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"DUOPHONIC (Plays 2 Notes). Great for droning a bass note and soloing on top

AT = vibrato. To get vibrato when playing two notes, lean on the *lower* note

MW smooths out pulse pattern
"	0	0	Arp2600		0
1715	IQ8dyEe7Ee+kp3DNYKrNDg==	5	Ominosity (AutoBend)				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1721605451	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW closes filter (and adds resonance on the way down)
"	0	0	Arp2600		0
1716	/Vk+JEf5Ee+BfXDNYKrNDg==	5	Ominosity (No Bend)				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1721632449	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = closes LPF (and adds resonance on the way down)

AT = subtle vibrato"	0	0	Arp2600		0
1717	4VzvjksgEe+M2XDNYKrNDg==	5	Ominus Voxalicus				Vocal/Airy;Pad;		"Peter ""Ski"" Schwartz"			1721979006	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = VCF cutoff+

AT = formant"	0	0	Arp2600		0
1718	yi8O+FnhEe+zdnDNYKrNDg==	5	Ominus Voxalicus (8v)				Vocal/Airy;Pad;		"Peter ""Ski"" Schwartz"			1723601176	1723620377	1723620377	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = VCF cutoff+

AT = formant"	0	0	Arp2600		0
1719	gHuQTlQcEe+3pXDNYKrNDg==	5	Pang/Ride Cymbal				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1722966686	1723684919	1723684919	0		0	ART-Z 2600 Drums	0	0	0	0	MW = shorter decay	0	0	Arp2600		0
1720	zdH+uFrGEe+C3HDNYKrNDg==	5	Pang/Ride Cymbal2				Drums;Percussion;		"Peter ""Ski"" Schwartz"			1723699537	1723699537	1723699537	0		0	ART-Z 2600 Drums	0	0	0	0	MW = shorter decay	0	0	Arp2600		0
1721	KVnE5FefEe+Sc3DNYKrNDg==	5	Percolation Song&Whales				Soundscape;None;		"Peter ""Ski"" Schwartz"			1723352657	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW turns whales off

AT = whale-like vibrato to sequenced sound
"	0	0	Arp2600		0
1722	G9z8NlegEe+LIHDNYKrNDg==	5	Percolation Song+Vox				Soundscape;None;		"Peter ""Ski"" Schwartz"			1723353064	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW turns off ""voices"""	0	0	Arp2600		0
1723	Z7pD0kyyEe+KFnDNYKrNDg==	5	Phase Vox MW				Vocal/Airy;Pad;		"Peter ""Ski"" Schwartz"			1722151459	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = formant

AT = vibrato (subtle)
"	0	0	Arp2600		0
1724	3MP/QlnhEe+rlXDNYKrNDg==	5	Phase Vox MW (8v)				Vocal/Airy;Pad;		"Peter ""Ski"" Schwartz"			1723601207	1723620381	1723620381	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = formant

AT = vibrato (subtle)
"	0	0	Arp2600		0
1725	nmXthFCdEe+jDXDNYKrNDg==	5	Pointillism+Pad (MW)				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1722582336	1723681071	1723681071	0		0	ART-Z 2600	0	0	0	0	"MW = Jet Flanger

AT = Vibrato"	0	0	Arp2600		0
1726	+RAbDlnhEe+OFHDNYKrNDg==	5	Pointillism+Pad (MW) 8v				Pad;Soundscape;		"Peter ""Ski"" Schwartz"			1723601255	1723681065	1723681065	0		0	ART-Z 2600 (8v)	0	0	0	0	"MW = Jet Flanger

AT = Vibrato"	0	0	Arp2600		0
1727	JIEicEs7Ee+0MHDNYKrNDg==	5	Polar Ice Bell				Bell/Mallet;None;		"Peter ""Ski"" Schwartz"			1721990285	1723679385	1723679385	0		0	ART-Z 2600	0	0	0	0	MW = vibrato	0	0	Arp2600		0
1728	A1OAflniEe+rcnDNYKrNDg==	5	Polar Ice Bell (8v)				Bell/Mallet;None;		"Peter ""Ski"" Schwartz"			1723601272	1723679389	1723679389	0		0	ART-Z 2600 (8v)	0	0	0	0	MW = vibrato	0	0	Arp2600		0
1729	bJcbDks8Ee+og3DNYKrNDg==	5	Polar Ice Bell Dance				Bell/Mallet;Vocal/Airy;		"Peter ""Ski"" Schwartz"			1721990836	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW & AT = subtle vibrato	0	0	Arp2600		0
1730	CPtFelniEe+A83DNYKrNDg==	5	Polar Ice Bell Dance 8v				Bell/Mallet;Vocal/Airy;		"Peter ""Ski"" Schwartz"			1723601281	1723680987	1723680987	0		0	ART-Z 2600 (8v)	0	0	0	0	MW & AT = subtle vibrato	0	0	Arp2600		0
1731	wGBQbk5UEe+F+XDNYKrNDg==	5	Power Lead In Yo Face				Lead;None;		"Peter ""Ski"" Schwartz"			1722331138	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW & AT = vibrato	0	0	Arp2600		0
1732	lFIo7uQjEe65AXDNYKrNDg==	5	Power Rez Sawz VEL				Lead;None;		"Peter ""Ski"" Schwartz"			1710655195	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW & AT = vibrato	0	0	Arp2600		0
1733	RIjOKkpUEe+NWHDNYKrNDg==	5	RawSaw Lead Special Vibr				Lead;None;		"Peter ""Ski"" Schwartz"			1721891125	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	Typical sawtooth lead (some square mixed in) with Multimoog-style vibrato affecting only one oscillator.	0	0	Arp2600		0
1734	6oJJcla3Ee+/2XDNYKrNDg==	5	Reese Raw! MW & AT				Bass;Synth;		"Peter ""Ski"" Schwartz"			1723253338	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW & AT = closes filter

Try aftertouch with VOX Wah enabled (FX2). FX1 and FX3 are optional."	0	0	Arp2600		0
1735	mJ/w2kyMEe+txXDNYKrNDg==	5	Resonant Stepper				Seq;Rhythm Soft;		"Peter ""Ski"" Schwartz"			1722135221	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = changes tone, increases S/H modulation intensity
AT = vibrato"	0	0	Arp2600		0
1736	GBJPDlFPEe+7oXDNYKrNDg==	5	Reverso Poco Whacko				Soundscape;SFX;		"Peter ""Ski"" Schwartz"			1722658561	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"MW = Gated FX + Phaser

AT = Slow Vibrato Depth+

To increase or decrease pitch waver, adjust VCO2's CV Input #3"	0	0	Arp2600		0
1737	qtudbkfaEe+HZnDNYKrNDg==	5	Reverso Sample/Hold				Soundscape;SFX;		"Peter ""Ski"" Schwartz"			1721618996	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	MW = Twisted FX	0	0	Arp2600		0
1738	mqYG0EvOEe+jLHDNYKrNDg==	5	Reverso Wha 145 BPM				Seq;Rhythm Hard;		"Peter ""Ski"" Schwartz"			1722053620	1723602001	1723602001	0		0	ART-Z 2600	0	0	0	0	"AT = Detune + Increased Delay

MW = Octave Shift

VCA Ring Mod Input (patched from MS Filter) = Kick Reference. Turn down to kill.

Voltage Procssor 1 Slider: Timing Offset"	0	0	Arp2600		0
